time,n,avg,stddev ,bps
920336552,1172,158.96,316.75,4968.11
920336852,1814,215.52,415.22,10425.41
920337152,2746,289.43,495.30,21193.92
920337452,1557,132.41,288.04,5497.68
920337752,1895,271.92,477.05,13740.99
920338052,3144,218.24,406.71,18297.15
920338352,3037,303.68,502.65,24594.08
920338652,1725,168.65,337.94,7757.97
920338952,2249,232.60,433.88,13949.87
920339252,1600,180.72,366.29,7710.61
920339552,2284,285.45,488.00,17386.03
920339852,2077,143.61,286.12,7954.13
920340152,1635,164.24,330.88,7160.88
920340452,1981,299.49,506.52,15820.83
920340752,2069,313.28,521.93,17284.59
920341052,1657,281.18,499.49,12424.21
920341352,1051,76.33,50.63,2139.41
920341652,1234,71.69,47.90,2359.12
920341952,838,84.14,60.00,1880.32
920342252,1178,103.12,207.90,3239.23
920342552,1904,69.29,98.78,3518.11
920342852,942,79.57,52.34,1998.72
920343152,1199,72.27,48.38,2310.83
920343452,1065,97.25,172.54,2761.95
920343752,1353,70.02,47.74,2526.37
920344052,1137,75.50,55.58,2289.23
920344352,1194,73.99,60.87,2355.97
920344652,856,85.74,66.24,1957.20
920344952,755,88.91,57.22,1790.13
920345252,653,94.55,56.80,1646.37
920345552,718,106.47,137.41,2038.45
920345852,632,97.81,57.97,1648.48
920346152,1130,74.13,49.25,2233.81
920346452,1341,69.58,46.47,2488.08
920346752,1781,63.77,41.56,3028.53
920347052,1015,77.18,51.16,2088.91
920347352,1296,71.54,49.94,2472.59
920347652,1899,63.03,40.53,3191.60
920347952,730,89.54,55.69,1743.01
920348252,785,126.99,234.94,2658.27
920348552,830,84.24,54.21,1864.43
920348852,1110,99.67,186.66,2950.35
920349152,597,99.21,57.32,1579.39
920349452,605,98.00,57.53,1581.07
920349752,588,99.57,57.62,1561.28
920350052,590,99.31,57.63,1562.51
920350352,600,98.37,57.61,1573.92
920350652,613,97.31,57.47,1590.72
920350952,605,98.15,57.48,1583.49
920351252,618,97.22,57.23,1602.16
920351552,624,96.75,57.13,1609.92
920351852,634,95.83,57.13,1620.16
920352152,555,103.34,57.20,1529.44
920352452,569,102.39,56.74,1553.55
920352752,595,99.15,57.41,1573.23
920353052,603,98.49,57.32,1583.73
920353352,612,97.75,57.24,1595.20
920353652,635,95.87,57.08,1623.33
920353952,595,99.30,57.31,1575.63
920354252,631,96.07,57.14,1616.48
920354552,631,96.64,56.95,1626.08
920354852,593,99.48,57.33,1573.07
920355152,616,97.35,57.23,1599.15
920355452,626,96.64,57.06,1613.23
920355752,624,96.64,57.20,1608.16
920356052,607,98.17,57.26,1589.12
920356352,603,98.60,57.29,1585.47
920356652,634,95.67,57.20,1617.44
920356952,586,99.53,57.79,1555.31
920357252,594,98.71,57.77,1563.57
920357552,578,100.18,57.88,1544.05
920357852,590,98.89,57.94,1555.95
920358152,605,97.54,57.86,1573.65
920358452,577,100.40,57.79,1544.80
920358752,535,105.37,57.23,1503.33
920359052,547,104.03,57.27,1517.44
920359352,579,100.33,57.69,1549.12
920359652,572,100.83,57.86,1538.03
920359952,592,99.10,57.68,1564.43
920360252,590,99.31,57.65,1562.51
920360552,583,99.86,57.77,1552.43
920360852,598,98.57,57.63,1571.84
920361152,580,100.42,57.62,1553.09
920361452,596,98.97,57.47,1572.91
920361752,594,99.01,57.58,1568.32
920362052,607,97.74,57.58,1582.08
920362352,582,99.68,57.04,1547.04
920362652,587,99.34,57.83,1554.99
920362952,579,100.16,57.84,1546.40
920363252,581,99.93,57.85,1548.27
920363552,595,98.65,57.82,1565.23
920363852,604,98.36,57.37,1584.19
920364152,578,100.33,57.78,1546.45
920364452,599,98.39,57.68,1571.63
920364752,605,97.89,57.61,1579.25
920365052,598,98.65,57.52,1573.12
920365352,538,105.01,57.20,1506.51
920365652,575,101.06,57.36,1549.55
920365952,613,97.04,57.63,1586.35
920366252,623,96.67,57.27,1606.05
920366552,589,99.22,57.79,1558.35
920366852,640,95.20,57.34,1624.72
920367152,596,98.39,57.88,1563.73
920367452,597,98.35,57.81,1565.65
920367752,594,98.51,57.91,1560.32
920368052,612,96.81,57.85,1579.89
920368352,585,99.67,57.82,1554.83
920368652,616,96.83,57.59,1590.59
920368952,602,97.92,57.84,1571.95
920369252,581,99.85,57.89,1546.99
920369552,612,96.88,57.81,1581.12
920369852,615,96.92,57.72,1589.49
920370152,608,97.31,57.77,1577.65
920370452,596,98.52,57.75,1565.87
920370752,592,98.64,57.96,1557.23
920371052,640,94.84,57.38,1618.56
920371352,580,100.20,57.77,1549.73
920371652,566,101.51,57.73,1532.11
920371952,524,106.38,57.31,1486.45
920372252,559,102.01,57.92,1520.64
920293352,2837,321.64,524.49,24333.36
920293652,939,138.48,314.16,3467.63
920293952,2884,256.02,466.34,19689.33
920294252,4541,217.95,417.12,26392.35
920294552,2189,190.50,390.17,11120.08
920294852,2748,231.99,427.51,17000.53
920295152,2386,257.31,470.37,16372.05
920295452,3767,375.07,571.93,37676.80
920295752,2461,235.00,439.65,15422.37
920296052,4545,299.02,516.16,36240.67
920296352,5574,274.30,479.08,40771.44
920296652,7712,281.13,496.83,57814.88
920296952,5667,287.39,495.33,43430.91
920297252,4501,296.51,508.35,35588.53
920297552,12762,323.84,533.67,110208.69
920297852,9459,319.87,526.34,80683.25
920298152,8385,280.22,492.80,62656.88
920298452,7887,236.55,447.13,49751.04
920298752,10776,367.79,568.46,105688.51
920299052,13573,353.31,556.29,127880.75
920299352,9743,306.90,514.37,79737.95
920299652,10000,272.92,481.05,72779.28
920299952,9858,250.26,461.88,65788.83
920300252,14080,290.64,500.41,109125.89
920300552,16333,213.32,423.79,92908.80
920300852,19747,222.82,435.68,117331.63
920301152,14154,307.17,524.89,115939.09
920301452,16214,217.59,437.09,94081.92
920301752,13009,277.13,495.10,96139.76
920302052,6387,76.41,178.40,13014.80
920302352,8613,64.95,126.67,14917.07
920302652,18536,217.35,423.11,107433.25
920302952,15014,219.34,430.97,87816.93
920303252,11669,204.77,420.29,63720.43
920303552,13191,174.20,373.68,61278.05
920303852,11871,193.23,396.05,61168.67
920304152,15323,231.62,447.29,94642.83
920304452,15857,264.64,495.02,111903.87
920304752,13833,153.15,349.96,56495.81
920305052,10810,161.58,361.76,46576.83
920305352,12273,204.83,429.55,67037.44
920305652,13599,186.31,392.76,67563.87
920305952,15486,340.46,563.32,140595.71
920306252,13723,138.58,322.03,50711.39
920306552,10994,172.00,378.03,50425.73
920306852,10212,125.40,302.60,34147.68
920307152,10669,129.84,306.33,36939.73
920307452,12687,141.49,320.31,47869.39
920307752,12183,163.28,374.72,53045.57
920308052,13145,235.97,480.53,82716.08
920308352,11673,159.21,352.70,49560.43
920308652,10485,154.21,351.61,43115.79
920308952,10165,170.15,371.41,46120.72
920309252,10670,177.40,386.32,50477.52
920309552,11582,153.39,351.34,47374.48
920309852,11282,208.72,424.68,62795.44
920310152,13328,212.58,435.22,75554.00
920310452,11953,374.11,582.86,119246.61
920310752,12500,211.62,424.55,70539.76
920311052,12161,272.71,506.88,88438.13
920311352,11273,203.72,413.67,61240.96
920311652,12336,184.84,394.29,60805.39
920311952,9267,186.14,383.25,45999.95
920312252,8291,149.96,332.13,33154.11
920312552,9203,190.17,393.28,46669.68
920312852,9819,299.71,522.48,78477.17
920313152,8855,205.48,420.98,48519.95
920313452,12457,339.12,547.86,112649.52
920313752,7702,153.37,343.32,31499.28
920314052,7876,174.39,385.06,36627.07
920314352,10466,269.58,495.50,75237.92
920314652,9266,321.46,548.74,79431.52
920314952,8233,213.04,428.19,46772.27
920315252,6894,137.58,321.40,25292.40
920315552,7420,91.72,234.79,18148.83
920315852,7589,100.50,254.41,20338.80
920316152,9101,83.08,201.38,20162.75
920316452,13067,243.22,488.65,84751.52
920316752,9587,193.15,411.80,49380.05
920317052,9124,271.68,489.26,66101.87
920317352,9823,198.79,408.53,52071.12
920317652,11692,191.62,402.44,59745.97
920317952,8860,109.51,273.47,25873.79
920318252,8245,188.24,409.35,41387.89
920318552,14058,302.88,532.15,113542.00
920318852,12768,230.78,456.65,78576.93
920319152,10987,135.74,320.31,39771.33
920319452,5801,93.30,223.42,14432.61
920319752,7198,141.49,336.40,27157.84
920320052,6077,92.19,221.05,14940.16
920320352,5709,103.58,255.05,15768.43
920320652,6670,98.23,235.79,17471.12
920320952,12402,124.70,292.28,41239.20
920321252,11044,138.53,327.61,40797.15
920321552,13343,118.40,288.85,42127.39
920321852,10349,139.15,329.49,38400.99
920322152,6963,152.31,359.41,28280.64
920322452,9907,190.97,402.50,50452.24
920322752,11039,208.88,414.22,61488.13
920323052,12155,202.78,412.86,65727.20
920323352,12436,187.74,401.60,62260.19
920323652,17476,238.02,459.67,110921.81
920323952,10733,229.16,456.64,65587.92
920324252,11073,179.19,380.07,52911.20
920324552,14805,251.57,477.01,99319.57
920324852,9128,246.13,470.53,59912.48
920325152,11719,216.00,431.54,67501.07
920325452,10532,156.21,349.22,43872.67
920325752,10468,279.67,506.58,78067.89
920326052,5139,204.82,424.93,28068.32
920326352,10165,343.77,561.06,93184.72
920326652,7846,318.03,536.83,66541.15
920326952,10963,268.85,488.99,78596.21
920327252,7811,237.39,452.41,49446.83
920327552,5162,195.04,407.03,26848.37
920327852,9059,465.81,638.49,112526.37
920328152,5241,167.38,353.08,23393.07
920328452,6392,161.40,369.01,27511.09
920328752,5456,147.55,355.46,21467.39
920329052,3727,322.21,561.22,32023.52
920329352,2222,63.00,125.27,3733.04
920329652,4828,316.91,538.66,40800.61
920329952,3723,50.83,34.63,5046.77
920330252,3460,132.54,316.27,12228.72
920330552,3478,162.38,370.24,15060.27
920330852,4734,84.15,204.53,10622.83
920331152,4544,100.81,247.17,12215.33
920331452,4607,215.86,426.28,26519.07
920331752,2435,132.43,299.91,8599.20
920332052,2598,85.60,209.34,5930.08
920332352,2809,156.21,337.57,11701.52
920332652,2371,128.53,294.11,8126.48
920332952,1132,99.80,258.25,3012.51
920333252,1636,228.34,458.05,9961.81
920333552,2174,150.93,334.87,8749.76
920333852,2763,230.46,423.53,16980.56
920334152,3108,226.48,424.39,18770.85
920334452,2571,184.42,372.79,12644.08
920334752,2573,209.25,412.53,14357.23
920335052,2549,93.97,201.59,6387.73
920335352,2396,244.52,450.73,15623.04
920335652,1035,93.36,147.81,2576.83
920335952,1450,99.74,187.15,3856.64
920336252,1086,75.28,50.01,2180.08
920336552,1172,158.96,316.75,4968.11
920336852,1814,215.52,415.22,10425.41
920337152,2746,289.43,495.30,21193.92
920337452,1557,132.41,288.04,5497.68
920337752,1895,271.92,477.05,13740.99
920338052,3144,218.24,406.71,18297.15
920338352,3037,303.68,502.65,24594.08
920338652,1725,168.65,337.94,7757.97
920338952,2249,232.60,433.88,13949.87
920339252,1600,180.72,366.29,7710.61
920339552,2284,285.45,488.00,17386.03
920339852,2077,143.61,286.12,7954.13
920340152,1635,164.24,330.88,7160.88
920340452,1981,299.49,506.52,15820.83
920340752,2069,313.28,521.93,17284.59
920341052,1657,281.18,499.49,12424.21
920341352,1051,76.33,50.63,2139.41
920341652,1234,71.69,47.90,2359.12
920341952,838,84.14,60.00,1880.32
920342252,1178,103.12,207.90,3239.23
920342552,1904,69.29,98.78,3518.11
920342852,942,79.57,52.34,1998.72
920343152,1199,72.27,48.38,2310.83
920343452,1065,97.25,172.54,2761.95
920343752,1353,70.02,47.74,2526.37
920344052,1137,75.50,55.58,2289.23
920344352,1194,73.99,60.87,2355.97
920344652,856,85.74,66.24,1957.20
920344952,755,88.91,57.22,1790.13
920345252,653,94.55,56.80,1646.37
920345552,718,106.47,137.41,2038.45
920345852,632,97.81,57.97,1648.48
920346152,1130,74.13,49.25,2233.81
920346452,1341,69.58,46.47,2488.08
920346752,1781,63.77,41.56,3028.53
920347052,1015,77.18,51.16,2088.91
920347352,1296,71.54,49.94,2472.59
920347652,1899,63.03,40.53,3191.60
920347952,730,89.54,55.69,1743.01
920348252,785,126.99,234.94,2658.27
920348552,830,84.24,54.21,1864.43
920348852,1110,99.67,186.66,2950.35
920349152,597,99.21,57.32,1579.39
920349452,605,98.00,57.53,1581.07
920349752,588,99.57,57.62,1561.28
920350052,590,99.31,57.63,1562.51
920350352,600,98.37,57.61,1573.92
920350652,613,97.31,57.47,1590.72
920350952,605,98.15,57.48,1583.49
920351252,618,97.22,57.23,1602.16
920351552,624,96.75,57.13,1609.92
920351852,634,95.83,57.13,1620.16
920352152,555,103.34,57.20,1529.44
920352452,569,102.39,56.74,1553.55
920352752,595,99.15,57.41,1573.23
920353052,603,98.49,57.32,1583.73
920353352,612,97.75,57.24,1595.20
920353652,635,95.87,57.08,1623.33
920353952,595,99.30,57.31,1575.63
920354252,631,96.07,57.14,1616.48
920354552,631,96.64,56.95,1626.08
920354852,593,99.48,57.33,1573.07
920355152,616,97.35,57.23,1599.15
920355452,626,96.64,57.06,1613.23
920355752,624,96.64,57.20,1608.16
920356052,607,98.17,57.26,1589.12
920356352,603,98.60,57.29,1585.47
920356652,634,95.67,57.20,1617.44
920356952,586,99.53,57.79,1555.31
920357252,594,98.71,57.77,1563.57
920357552,578,100.18,57.88,1544.05
920357852,590,98.89,57.94,1555.95
920358152,605,97.54,57.86,1573.65
920358452,577,100.40,57.79,1544.80
920358752,535,105.37,57.23,1503.33
920359052,547,104.03,57.27,1517.44
920359352,579,100.33,57.69,1549.12
920359652,572,100.83,57.86,1538.03
920359952,592,99.10,57.68,1564.43
920360252,590,99.31,57.65,1562.51
920360552,583,99.86,57.77,1552.43
920360852,598,98.57,57.63,1571.84
920361152,580,100.42,57.62,1553.09
920361452,596,98.97,57.47,1572.91
920361752,594,99.01,57.58,1568.32
920362052,607,97.74,57.58,1582.08
920362352,582,99.68,57.04,1547.04
920362652,587,99.34,57.83,1554.99
920362952,579,100.16,57.84,1546.40
920363252,581,99.93,57.85,1548.27
920363552,595,98.65,57.82,1565.23
920363852,604,98.36,57.37,1584.19
920364152,578,100.33,57.78,1546.45
920364452,599,98.39,57.68,1571.63
920364752,605,97.89,57.61,1579.25
920365052,598,98.65,57.52,1573.12
920365352,538,105.01,57.20,1506.51
920365652,575,101.06,57.36,1549.55
920365952,613,97.04,57.63,1586.35
920366252,623,96.67,57.27,1606.05
920366552,589,99.22,57.79,1558.35
920366852,640,95.20,57.34,1624.72
920367152,596,98.39,57.88,1563.73
920367452,597,98.35,57.81,1565.65
920367752,594,98.51,57.91,1560.32
920368052,612,96.81,57.85,1579.89
920368352,585,99.67,57.82,1554.83
920368652,616,96.83,57.59,1590.59
920368952,602,97.92,57.84,1571.95
920369252,581,99.85,57.89,1546.99
920369552,612,96.88,57.81,1581.12
920369852,615,96.92,57.72,1589.49
920370152,608,97.31,57.77,1577.65
920370452,596,98.52,57.75,1565.87
920370752,592,98.64,57.96,1557.23
920371052,640,94.84,57.38,1618.56
920371352,580,100.20,57.77,1549.73
920371652,566,101.51,57.73,1532.11
920371952,524,106.38,57.31,1486.45
920372252,559,102.01,57.92,1520.64
920293352,2837,321.64,524.49,24333.36
920293652,939,138.48,314.16,3467.63
920293952,2884,256.02,466.34,19689.33
920294252,4541,217.95,417.12,26392.35
920294552,2189,190.50,390.17,11120.08
920294852,2748,231.99,427.51,17000.53
920295152,2386,257.31,470.37,16372.05
920295452,3767,375.07,571.93,37676.80
920295752,2461,235.00,439.65,15422.37
920296052,4545,299.02,516.16,36240.67
920296352,5574,274.30,479.08,40771.44
920296652,7712,281.13,496.83,57814.88
920296952,5667,287.39,495.33,43430.91
920297252,4501,296.51,508.35,35588.53
920297552,12762,323.84,533.67,110208.69
920297852,9459,319.87,526.34,80683.25
920298152,8385,280.22,492.80,62656.88
920298452,7887,236.55,447.13,49751.04
920298752,10776,367.79,568.46,105688.51
920299052,13573,353.31,556.29,127880.75
920299352,9743,306.90,514.37,79737.95
920299652,10000,272.92,481.05,72779.28
920299952,9858,250.26,461.88,65788.83
920300252,14080,290.64,500.41,109125.89
920300552,16333,213.32,423.79,92908.80
920300852,19747,222.82,435.68,117331.63
920301152,14154,307.17,524.89,115939.09
920301452,16214,217.59,437.09,94081.92
920301752,13009,277.13,495.10,96139.76
920302052,6387,76.41,178.40,13014.80
920302352,8613,64.95,126.67,14917.07
920302652,18536,217.35,423.11,107433.25
920302952,15014,219.34,430.97,87816.93
920303252,11669,204.77,420.29,63720.43
920303552,13191,174.20,373.68,61278.05
920303852,11871,193.23,396.05,61168.67
920304152,15323,231.62,447.29,94642.83
920304452,15857,264.64,495.02,111903.87
920304752,13833,153.15,349.96,56495.81
920305052,10810,161.58,361.76,46576.83
920305352,12273,204.83,429.55,67037.44
920305652,13599,186.31,392.76,67563.87
920305952,15486,340.46,563.32,140595.71
920306252,13723,138.58,322.03,50711.39
920306552,10994,172.00,378.03,50425.73
920306852,10212,125.40,302.60,34147.68
920307152,10669,129.84,306.33,36939.73
920307452,12687,141.49,320.31,47869.39
920307752,12183,163.28,374.72,53045.57
920308052,13145,235.97,480.53,82716.08
920308352,11673,159.21,352.70,49560.43
920308652,10485,154.21,351.61,43115.79
920308952,10165,170.15,371.41,46120.72
920309252,10670,177.40,386.32,50477.52
920309552,11582,153.39,351.34,47374.48
920309852,11282,208.72,424.68,62795.44
920310152,13328,212.58,435.22,75554.00
920310452,11953,374.11,582.86,119246.61
920310752,12500,211.62,424.55,70539.76
920311052,12161,272.71,506.88,88438.13
920311352,11273,203.72,413.67,61240.96
920311652,12336,184.84,394.29,60805.39
920311952,9267,186.14,383.25,45999.95
920312252,8291,149.96,332.13,33154.11
920312552,9203,190.17,393.28,46669.68
920312852,9819,299.71,522.48,78477.17
920313152,8855,205.48,420.98,48519.95
920313452,12457,339.12,547.86,112649.52
920313752,7702,153.37,343.32,31499.28
920314052,7876,174.39,385.06,36627.07
920314352,10466,269.58,495.50,75237.92
920314652,9266,321.46,548.74,79431.52
920314952,8233,213.04,428.19,46772.27
920315252,6894,137.58,321.40,25292.40
920315552,7420,91.72,234.79,18148.83
920315852,7589,100.50,254.41,20338.80
920316152,9101,83.08,201.38,20162.75
920316452,13067,243.22,488.65,84751.52
920316752,9587,193.15,411.80,49380.05
920317052,9124,271.68,489.26,66101.87
920317352,9823,198.79,408.53,52071.12
920317652,11692,191.62,402.44,59745.97
920317952,8860,109.51,273.47,25873.79
920318252,8245,188.24,409.35,41387.89
920318552,14058,302.88,532.15,113542.00
920318852,12768,230.78,456.65,78576.93
920319152,10987,135.74,320.31,39771.33
920319452,5801,93.30,223.42,14432.61
920319752,7198,141.49,336.40,27157.84
920320052,6077,92.19,221.05,14940.16
920320352,5709,103.58,255.05,15768.43
920320652,6670,98.23,235.79,17471.12
920320952,12402,124.70,292.28,41239.20
920321252,11044,138.53,327.61,40797.15
920321552,13343,118.40,288.85,42127.39
920321852,10349,139.15,329.49,38400.99
920322152,6963,152.31,359.41,28280.64
920322452,9907,190.97,402.50,50452.24
920322752,11039,208.88,414.22,61488.13
920323052,12155,202.78,412.86,65727.20
920323352,12436,187.74,401.60,62260.19
920323652,17476,238.02,459.67,110921.81
920323952,10733,229.16,456.64,65587.92
920324252,11073,179.19,380.07,52911.20
920324552,14805,251.57,477.01,99319.57
920324852,9128,246.13,470.53,59912.48
920325152,11719,216.00,431.54,67501.07
920325452,10532,156.21,349.22,43872.67
920325752,10468,279.67,506.58,78067.89
920326052,5139,204.82,424.93,28068.32
920326352,10165,343.77,561.06,93184.72
920326652,7846,318.03,536.83,66541.15
920326952,10963,268.85,488.99,78596.21
920327252,7811,237.39,452.41,49446.83
920327552,5162,195.04,407.03,26848.37
920327852,9059,465.81,638.49,112526.37
920328152,5241,167.38,353.08,23393.07
920328452,6392,161.40,369.01,27511.09
920328752,5456,147.55,355.46,21467.39
920329052,3727,322.21,561.22,32023.52
920329352,2222,63.00,125.27,3733.04
920329652,4828,316.91,538.66,40800.61
920329952,3723,50.83,34.63,5046.77
920330252,3460,132.54,316.27,12228.72
920330552,3478,162.38,370.24,15060.27
